date,weather,rides,temperature
2017-05-07,cloudy,4762,52.03887022259582
2017-05-08,cloudy,8579,49.2302832497965
2017-05-09,cloudy,7607,53.55506770080193
2017-05-10,cloudy,7195,57.33002084780856
2017-05-11,cloudy,10249,58.645614206263915
2017-05-12,cloudy,10662,62.47382292252842
2017-05-13,cloudy,7807,72.92153195850211
2017-05-14,cloudy,5990,62.36502504173785
2017-05-15,cloudy,11627,73.40116969123667
2017-05-16,cloudy,12974,80.13083089255315
2017-05-17,cloudy,12155,79.19540106952174
2017-05-18,cloudy,11856,72.02532051281977
2017-05-19,cloudy,5450,44.91561467890032
2017-05-20,cloudy,3702,58.02439222042136
2017-05-21,cloudy,6264,58.42972541506778
2017-05-22,cloudy,11313,64.33184831609351
2017-05-23,rain or snow,6512,59.42303439803211
2017-05-24,cloudy,8537,58.54014290734571
2017-05-25,cloudy,10547,61.66861666825017
2017-05-26,cloudy,7133,64.11629048086142
2017-05-27,cloudy,7554,70.01371458830296
2017-05-28,cloudy,6002,72.36489503498709
2017-05-29,cloudy,8091,72.34582869856159
2017-05-30,cloudy,12011,67.02010656897366
2017-05-31,cloudy,13237,67.61885623630731
2017-06-01,cloudy,13440,70.71475446428985
2017-06-02,cloudy,13701,77.69513904095385
2017-06-03,cloudy,10137,80.23336292789016
2017-06-04,cloudy,9236,84.76431355565002
2017-06-05,clear,12699,67.95077565162336
2017-06-06,cloudy,13888,68.50661722350479
2017-06-07,cloudy,14028,70.71427858568893
2017-06-08,cloudy,13745,75.00734812658689
2017-06-09,cloudy,13500,76.04377777777968
2017-06-10,cloudy,10073,84.04487243125314
2017-06-11,cloudy,9279,86.92636059920697
2017-06-12,cloudy,12794,87.86957949039108
2017-06-13,cloudy,13808,78.03739860950182
2017-06-14,cloudy,9773,79.93378696408281
2017-06-15,cloudy,14210,82.22007741027801
2017-06-16,cloudy,12370,79.36714632175126
2017-06-17,cloudy,8262,79.49573953038106
2017-06-18,cloudy,8576,75.37742537313648
2017-06-19,cloudy,12782,68.99730089188208
2017-06-20,cloudy,14417,68.68048137615784
2017-06-21,cloudy,15240,73.3112598425229
2017-06-22,cloudy,13968,82.90326460481563
2017-06-23,cloudy,12320,76.79900162337067
2017-06-24,cloudy,10458,70.75485752534009
2017-06-25,cloudy,9164,67.4519423832369
2017-06-26,cloudy,13702,66.79908042621334
2017-06-27,cloudy,15259,70.997876662953
2017-06-28,cloudy,12231,73.09256806475229
2017-06-29,cloudy,12655,75.90225997628795
2017-06-30,cloudy,13126,77.41613591345596
2017-07-01,cloudy,9399,77.87837003936478
2017-07-02,cloudy,8129,80.86576454668737
2017-07-03,cloudy,10294,73.70647950262442
2017-07-04,cloudy,9168,77.52385471204252
2017-07-05,cloudy,14154,80.89220008478438
2017-07-06,cloudy,14833,86.05793163891407
2017-07-07,cloudy,13244,78.40185744487742
2017-07-08,cloudy,11678,73.87073128960816
2017-07-09,cloudy,10344,81.28197022428417
2017-07-10,cloudy,10303,74.830068911971
2017-07-11,cloudy,14433,79.07708723065517
2017-07-12,cloudy,11464,77.11123517097153
2017-07-13,cloudy,14627,78.76390237232731
2017-07-14,cloudy,14192,68.58278607666016
2017-07-15,cloudy,10908,75.81752841950791
2017-07-16,cloudy,9284,69.63935803532173
2017-07-17,cloudy,14824,72.47111440906376
2017-07-18,cloudy,15675,81.28590111642708
2017-07-19,cloudy,14795,81.33459276783174
2017-07-20,cloudy,10282,80.806282824359
2017-07-21,cloudy,11278,82.02198971448747
2017-07-22,cloudy,9407,81.1883597321145
2017-07-23,cloudy,9310,81.26438238452985
2017-07-24,cloudy,14538,70.38972348328429
2017-07-25,cloudy,15737,75.32847429623767
2017-07-26,cloudy,15011,79.10943308240972
2017-07-27,cloudy,14929,77.25270279321238
2017-07-28,cloudy,14496,75.28356098233618
2017-07-29,cloudy,10562,74.90937322476655
2017-07-30,cloudy,9848,79.34479082047605
2017-07-31,cloudy,14814,79.32588767383061
2017-08-01,cloudy,15070,79.11554744525425
2017-08-02,cloudy,15223,78.33542665703801
2017-08-03,cloudy,13677,75.93494187322007
2017-08-04,cloudy,12450,62.19211244980019
2017-08-05,cloudy,10255,74.3544417357337
2017-08-06,cloudy,8664,73.10420129271165
2017-08-07,cloudy,14324,71.3212719910718
2017-08-08,cloudy,15702,76.33230798623785
2017-08-09,cloudy,15551,76.39057295349824
2017-08-10,cloudy,14280,76.66822128851341
2017-08-11,cloudy,14097,73.07798113073866
2017-08-12,cloudy,10349,70.69240506329072
2017-08-13,cloudy,9494,74.2362544765124
2017-08-14,cloudy,14641,76.7934840516333
2017-08-15,cloudy,16095,74.89714196955956
2017-08-16,cloudy,12690,78.51096926714227
2017-08-17,cloudy,12902,78.41185087583533
2017-08-18,cloudy,14399,76.19617334536272
2017-08-19,cloudy,10378,78.38832144922117
2017-08-20,cloudy,9045,82.40583747926743
2017-08-21,cloudy,14031,79.83693963367472
2017-08-22,cloudy,14673,75.0151570912502
2017-08-23,cloudy,15590,71.5738999358588
2017-08-24,cloudy,13914,66.99720425471183
2017-08-25,cloudy,14314,67.73238088584812
2017-08-26,cloudy,9603,72.08925335833158
2017-08-27,cloudy,8178,71.67503056982791
2017-08-28,cloudy,13193,69.30006063822073
2017-08-29,cloudy,14165,69.88048711612782
2017-08-30,cloudy,15527,74.82428672634947
2017-08-31,cloudy,14490,67.84866804692633
2017-09-01,cloudy,12542,64.5200845160283
2017-09-02,cloudy,7117,68.26755655472657
2017-09-03,cloudy,8016,77.18878493014226
2017-09-04,cloudy,7263,74.8678782872026
2017-09-05,cloudy,13331,61.383249568680576
2017-09-06,cloudy,13154,59.33935684963304
2017-09-07,cloudy,13861,63.55232667195676
2017-09-08,cloudy,12955,62.985310690853225
2017-09-09,cloudy,9614,66.77656542541862
2017-09-10,clear,8782,65.88870416761536
2017-09-11,cloudy,14028,65.7894069004746
2017-09-12,cloudy,15145,67.82807527236916
2017-09-13,cloudy,12704,68.97985673803682
2017-09-14,cloudy,14585,72.13853959546393
2017-09-15,cloudy,14175,78.99729805996779
2017-09-16,cloudy,10230,81.7867155425183
2017-09-17,cloudy,8928,78.64662858423688
2017-09-18,cloudy,14203,68.71401112441451
2017-09-19,cloudy,13407,71.92369657641868
2017-09-20,cloudy,14686,82.81122157157094
2017-09-21,cloudy,13914,85.63896794594771
2017-09-22,cloudy,13857,86.21055784079782
2017-09-23,cloudy,9582,87.28296806512752
2017-09-24,cloudy,8973,86.10318733979466
2017-09-25,cloudy,14366,82.54823193651204
2017-09-26,cloudy,15071,82.50957467984763
2017-09-27,cloudy,14362,66.01217796964035
2017-09-28,cloudy,14575,65.68919382503914
2017-09-29,cloudy,13551,63.47271050107055
2017-09-30,cloudy,8233,63.03041418681205
2017-10-01,cloudy,7838,66.09687420260347
2017-10-02,cloudy,13808,75.49447421783934
2017-10-03,cloudy,13288,74.16382450330072
2017-10-04,cloudy,13456,69.84296967895055
2017-10-05,cloudy,14201,67.23698331103057
2017-10-06,rain or snow,9595,64.93068264721121
2017-10-07,cloudy,6093,72.37057278844814
2017-10-08,cloudy,9227,70.6814457570174
2017-10-09,cloudy,13346,69.61266297017941
2017-10-10,cloudy,9256,61.47752808987752
2017-10-11,rain or snow,7402,57.797176438804456
2017-10-12,cloudy,12155,58.374981489100975
2017-10-13,cloudy,12923,65.29164280739374
2017-10-14,cloudy,1417,63.404657727593914
2017-10-15,cloudy,5201,53.7339165545091
2017-10-16,clear,12087,54.94898651443043
2017-10-17,cloudy,13465,61.955157816562455
2017-10-18,clear,13207,62.90229423790478
2017-10-19,cloudy,13292,60.19548600661904
2017-10-20,cloudy,13069,68.49606702884182
2017-10-21,cloudy,8513,71.556349113126
2017-10-22,cloudy,4242,64.88182461103266
2017-10-23,cloudy,6066,52.70225848994468
2017-10-24,cloudy,3633,46.09292595650732
2017-10-25,cloudy,10581,46.151904356868755
2017-10-26,cloudy,10943,52.30580279630672
2017-10-27,cloudy,8131,39.554556635099615
2017-10-28,cloudy,4015,39.16565379825514
2017-10-29,cloudy,4468,43.1183527305289
2017-10-30,cloudy,8792,43.81842584167124
2017-10-31,cloudy,8170,37.10774785801358
2017-11-01,cloudy,6029,40.400597113947725
2017-11-02,cloudy,7406,48.64307318390785
2017-11-03,cloudy,8518,43.616365343979666
2017-11-04,rain or snow,2353,46.90628984275375
2017-11-05,cloudy,3813,50.18846052976748
2017-11-06,cloudy,8347,38.64172756678909
2017-11-07,cloudy,8736,39.37533195970959
2017-11-08,cloudy,8836,39.274705749207286
2017-11-09,cloudy,7856,36.91597505091751
2017-11-10,cloudy,4233,25.611741081974664
2017-11-11,cloudy,2675,33.761046728971024
2017-11-12,cloudy,1993,38.289362769694
2017-11-13,cloudy,7944,36.164476334338616
2017-11-14,cloudy,8720,44.41731651375723
2017-11-15,cloudy,5839,45.6525946223648
2017-11-16,cloudy,7622,35.97587247441628
2017-11-17,cloudy,5650,39.99035398230132
2017-11-18,cloudy,1558,39.85308087291446
2017-11-19,cloudy,2865,32.73563699825417
2017-11-20,cloudy,7215,45.53331947331941
2017-11-21,cloudy,6464,37.61389232673454
2017-11-22,cloudy,4835,30.14974146846026
2017-11-23,cloudy,1279,40.57685691946828
2017-11-24,cloudy,3046,56.07626395272668
2017-11-25,cloudy,2814,45.49999999999961
2017-11-26,cloudy,2814,44.500426439231774
2017-11-27,cloudy,8548,48.01264623303608
2017-11-28,cloudy,9380,55.087654584217326
2017-11-29,cloudy,8342,41.33771277870878
2017-11-30,cloudy,8661,46.44356309894303
2017-12-01,cloudy,8287,42.7351393749237
2017-12-02,cloudy,5233,48.188553411046996
2017-12-03,cloudy,4913,50.81715855892555
2017-12-04,cloudy,8646,60.75572519084134
2017-12-05,cloudy,5722,31.09886403355526
2017-12-06,cloudy,6142,30.975594268967924
2017-12-07,cloudy,5210,22.99616122840588
2017-12-08,cloudy,5070,29.99579881656828
2017-12-09,cloudy,1675,27.41438805970224
2017-12-10,cloudy,1982,30.651765893037606
2017-12-11,cloudy,5216,32.724942484661504
2017-12-12,cloudy,4446,19.04538911381094
2017-12-13,cloudy,5144,31.067690513218977
2017-12-14,cloudy,4950,21.63478787878791
2017-12-15,cloudy,4751,30.610187328983887
2017-12-16,cloudy,3269,40.41416335270791
2017-12-17,cloudy,2653,39.380173388616676
2017-12-18,cloudy,5864,42.26754774897796
2017-12-19,cloudy,6914,43.16345096905
2017-12-20,cloudy,3926,31.312098828324448
2017-12-21,cloudy,5404,37.793708364175444
2017-12-22,cloudy,4356,37.016781450871754
2017-12-23,cloudy,1600,27.158500000000295
2017-12-24,rain or snow,386,20.669689119170915
2017-12-25,cloudy,226,12.738495575221215
2017-12-26,cloudy,737,1.4493894165535897
2017-12-27,cloudy,1117,2.4580125335720404
2017-12-28,rain or snow,1267,10.802762430939163
2017-12-29,cloudy,1049,12.97893231649183
2017-12-30,cloudy,519,3.657032755298662
2017-12-31,cloudy,593,8.657166947723447
